INT		NB			SB			EB			WB
#	LT	TH	RT	LT	TH	RT	LT	TH	RT	LT	TH	RT


184	0	1117	3	0	1305	0	0	0	0	94	0	0	
185	0	0	208	0	0	0	0	1188	0	302	1081	0	
186	2	740	0	0	266	11	1	0	4	0	0	0	
187	0	0	0	0	0	0	0	742	0	0	1023	0	
188	0	803	0	0	1297	413	499	0	16	855	574	197	
189	0	0	0	0	0	1137	493	399	0	0	475	40	
190	108	209	377	60	121	5	12	695	96	210	495	103	
191	0	0	0	0	0	0	0	0	0	0	0	0	
192	28	177	1	26	83	0	1	80	25	0	152	126	
193	0	31	0	121	176	0	0	0	0	0	0	97	
194	0	0	0	0	0	1	28	137	0	0	63	0	
195	0	1517	54	237	1323	0	0	0	0	0	0	430	
196	111	9	0	0	53	13	10	0	324	0	0	0	
197	66	0	0	0	0	0	0	156	70	0	162	0	
198	48	199	0	0	151	0	0	0	64	0	0	0	
199	87	0	0	0	0	0	0	460	189	0	65	0	
200	30	0	17	0	0	0	0	474	218	102	289	0	
201	0	0	0	0	0	277	30	89	0	0	0	0	
202	0	643	247	253	1493	0	0	0	0	172	0	101	
203	0	0	0	1445	0	234	150	888	0	0	482	737	
204	0	1349	183	348	1626	0	253	198	328	223	0	604	
205	0	235	0	83	262	0	0	0	0	0	0	30	
206	0	0	0	132	78	0	0	0	0	350	0	149	
207	0	43	38	0	110	0	0	0	0	95	0	0	
208	7	0	94	0	0	0	0	74	38	84	16	0	
209	0	0	0	91	0	30	38	464	0	0	219	147	
210	69	0	8	0	0	0	0	191	139	2	77	0	
211	24	166	0	0	281	300	512	0	43	0	0	0	
212	0	0	0	42	0	7	24	65	0	0	14	20	
213	0	0	0	174	0	0	0	51	0	0	10	75	
214	0	365	0	0	554	0	0	0	0	0	0	0	
215	16	108	0	3	62	4	1	9	2	0	4	2	
216	73	0	23	0	0	0	0	77	36	14	232	0	
217	9	5	6	1	34	6	3	5	5	13	10	1	
218	24	176	68	82	350	105	62	33	17	141	50	36	
219	268	0	75	0	0	0	593	615	0	0	892	766	
220	70	0	433	0	0	0	59	1864	0	0	563	1093	
221	0	0	0	1784	0	185	0	139	577	468	165	0	
222	0	1147	0	0	2074	428	197	0	0	0	0	0	
223	260	0	23	0	0	0	0	1423	861	232	1386	0	
